chapter_id,sentence_id,original,translation
57,7,信連是を見附て、「あな淺まし。君のさしも御秘藏有る御笛を。」と申て、五町が内に追著て參たり。,"Shinren exclaimed, 'Alas! The prince's beloved flute, a treasured heirloom!' He hurried five cho (about 1.2 miles) to retrieve it."
57,8,宮斜ならず御感有て、「我死ば、此笛をば御棺に入よ。」とぞ仰ける。,"The prince, deeply moved, declared: 'Should I die, place this flute in my coffin.'"
57,9,「やがて御供に候へ。」と仰ければ、信連申せるは、「只今御所へ、官人共が御迎へに參り候なるに、御前に人一人も候はざらんか、無下にうたてしう候。信連が此御所に候とは上下皆知られたる事にて候に、今夜候はざらんは、其も其夜は迯たりけりなど言れん事、弓箭取る身は、假にも名こそ惜う候へ。官人共暫あひしらひ候て打破てやがて參り候はん。」とて、走り歸る。,"When asked to accompany him, Shinren replied: 'Officials are coming to escort His Majesty. No one remains at court—this must be hastened secretly. My presence here is known; if I stay tonight, they might claim I fled. Though a warrior values honor, let me depart after informing the officials briefly.' He raced away."
57,10,長兵衞が其日の裝束には、薄青の狩衣の下に、萌黄威の腹卷を著て、衞府の太刀をぞ帶たりける。,"That day, Shinren wore a light-blue hunting robe over a vibrant yellow-and-red cuirass, bearing the court guard's sword."
57,11,三條面の惣門をも、高倉面の小門をも、共に開いて待かけたり。,Both the main gate of Sando and the small gate of Takakura were opened in anticipation.
57,12,源大夫判官兼綱、出羽判官光長、都合其勢三百餘騎、十五日の夜の子の刻に宮の御所へぞ押寄せたる。,"Under the command of General Minamoto no Tsunemasa and Uta no Kagemori, over three hundred mounted warriors surrounded the palace at midnight on the fifteenth."
57,13,源大夫判官は、存ずる旨有と覺て、遙の門外にひかへたり。,"General Tsunemasa, aware of his orders, stationed himself far from the gate."
57,14,出羽判官光長は、馬に乘ながら門の内に打入れ、庭にひかへて大音聲を揚て申けるは、「御謀反の聞え候に依て、官人共別当宣を承はり、御迎に參て候。急ぎ御出候へ。」と申ければ、長兵衞尉大床に立て、「是は当時は御所でも候はず。御物詣で候ぞ。何事ぞ、事の仔細を申されよ。」と言えば、「何條此御所ならでは、いづくへか渡せ給ふべかんなる。さないはせそ。下部共參て、捜し奉れ。」とぞ云ける。,"General Kagemori spurred his horse into the inner gate, shouting: 'We've received orders to arrest you for treason! Leave immediately!' Shinren stood atop the raised platform and retorted: 'Even the palace would not act without cause. This is an unlawful demand—explain your intentions.' The officers demanded, 'How will we cross the palace? Send attendants to search!'"
57,15,長兵,Chamberlain Shinren...
57,16,衞尉是を聞て、「物も覺ぬ官人共が申樣哉。馬に乘ながら門の内へ參るだにも奇怪なるに、下部共らせよとは、で申ぞ。左兵尉長谷部信連が候ぞ。近う寄て過すな。」とぞ申ける。,...responded: 'Foolish courtiers! Riding into the palace at midnight is absurd. And demanding a search? Left Chamberlain Shinren of Hasedera says: Approach no closer.'
57,17,の下部の中に、金武と云ふ大力のの者、長兵に目をかけて、大床の上へ飛上る。,"Among the attendants, a muscular warrior named Kinbu leapt onto the platform at Shinren's signal."
57,18,是れを見てどうれいども十四五人ぞたる。,Thirteen or fourteen more followed his lead.
57,19,長兵は狩衣の帯引切てるまに、府の太刀なれ共、身をば心得て作せたるを拔合て、散々にこそ切たりけれ。,"Shinren severed his robe's sash, drew his sword, and—despite its inferior quality—felled attackers left and right."
57,20,は大太刀大長刀で振舞へども、信連が府の太刀に切立られて、に木の葉の散樣に、庭へとぞ下りたりける。,"Though enemies wielded massive blades, Shinren's strikes felled them like autumn leaves in a storm."
57,21,さ月十五夜の間の月のれ出で明りけるに、は無案内なり、信連は案内者也、あそこの面道に追ては、はたと切り、此所のに追てはちやうと切る。,"Under the moonlight of the fifteenth night, Shinren—the palace's guide—cornered foes in alleys and courtyards, striking relentlessly."
57,22,「如何に宣旨の御使をば、かうはするぞ。」と云ければ、「宣旨とは何ぞ。」とて、太刀曲ばをどり退き、押直し踏直し、立ち處に好者共十四五人こそ切伏たれ。,"When accused of harming 'imperial envoys,' Shinren laughed: 'What envoy? I'll show you!' With a whirl of his blade, he killed fourteen elite soldiers where they stood."
57,23,太刀のさき三寸打折て腹を切んと腰を探れば、鞘卷落て無けり。,"His sword tip snapped three inches from his abdomen as he reached for the scabbard, which had fallen away."
57,24,力及ばず、大手をて、高面の小門より走り出んとする所に、大長刀持たる男一人寄合ひたり、信連長刀に乘んと、飛でるが、乗じて、股をい樣にかれて、心は猛く思へども、大の中に取られて、生捕にこそせられけれ。,"Weakened, he fled through the Takakura gate but was intercepted by a giant with a greatsword. Striking upward, Shinren missed; his thigh was pierced like cloth. Though defiant, he was captured amidst the masses."
57,25,其後御所をせども、宮渡らせ給はず。,"The palace was searched thoroughly, but the prince had vanished."
57,26,信連て、六波へ率てる。,Shinren was led in chains to Rokuhara.
57,27,入道相國は中に居給へり。,The Retired Emperor was sequestered behind screens.
57,28,前右大將宗盛卿、大床に立て、信連を大庭に引居させ、「にわ男は、『宣旨とは何ぞ。<sentence>,"Former Right Major General Munemori stood on the platform, ordering Shinren dragged before him: 'A true warrior! To ask, ""What envoy?""'"
57,29,』とて切たりけるか。,...then slay him!'
57,30,その上、の下部を、刃害したん也。,"Moreover, he'd killed attendants within the hall."
57,31,ずる所問して、よく,After thorough interrogation...
57,32,よく事の仔細を問ひ、其後河原に引出て、首を候へ。,...he was dragged to a riverbank and beheaded.
57,33,」とぞ宣ひける。,Thus decreed Munemori.
57,34,信連少しも噪がずあざ笑て申けるは、「この程夜々あの御所を、物がひ候時に、何事の有るべきと存じて、用心も仕候は處に、きたる者共が打入て候を、『何者ぞ。』と問候へば、『宣旨の御使』と名乘り候。山、海、強盗など申す奴原は、或は『公達の入せ給ふぞ。』或は『宣旨の御使』など名乘り候と兼々承て候へば、『宣旨とは何ぞ。』とて切たる候。凡物の具をも思ふ樣に仕り、善き太刀をも持て候はば、官人共をよも一人も安ではし候はじ。又宮の御在所は何くにか渡せ給ふらん。知せ候はず。知せて候とも、侍ほんの者の、申さじと思切てん事、問に及で申べしや。,"Shinren smiled calmly: 'That night, intruders—claiming to be imperial envoys—attacked unprepared guards. Even highwaymen use such lies! Had I known their true nature, none would survive. And how could we guide them unseen? The palace's layout is unknown even to loyal servants...'"
57,35,らも居たりける平家の侍共、「哀の者哉。あたら男を切られんずらん無さよ。」と申あへり。,Many Heike warriors lamented: 'A valiant soul! We should have avenged him!'
57,36,其中に或人の申けるは、「あれは先年所に有し時も、大番が留兼たりし強盗六人に、唯一人追て四人切伏せ、二人生捕にして、其時成れける左兵尉ぞかし。是をこそ一人当千の兵とも云べけれ。」とて口々に惜合へりければ、入道相國いか思はれけん、伯の日野へぞ流されける。,"One recalled: 'This same Shinren once routed six bandits, slaying four and capturing two. A ""thousand-man killer.""' The Retired Emperor, moved by such praise, exiled him to Hino in Bitchū instead of executing him."
57,37,源氏の世に成て、東國へ下り、原平三景時について、事の根元一一次第に申すれば、殿神妙なりと感じおぼしめして、能登国に御恩蒙りけるとぞ聞えし。,"Later, during the Minamoto era, Shinren served under 原景時. His loyalty earned him favor in Kamakura; he was granted lands in Noto Province."
58,0,宮は高倉を北へ、近衞を東へ、賀茂河を渡せ給て、如意山へいらせ御座す。,"The prince was directed north to the Kōryū residence, east to the Kenchō quarters, ordered to cross the Kamo River and reside at Mount Rokkaku."
58,1,昔清見原の天皇,The late Emperor Seimei of Seimi-Plain
58,2,の未だ東宮の御時、賊徒に襲はれさせ給ひて、吉野山へ入せ給ひけるにこそ、をとめの姿をば假せ給ひけるなれ。,"Even as Crown Prince, he was attacked by rebels and forced to retreat to Mount Yoshino, where his imperial dignity had to be concealed."
