,chapter_id,original,translation
1102,32,卒都婆を造出すに隨て、海に入れければ、日數の積れば、卒都婆の數もつもりけり。,"He took this to the shore and said, ""Namo Amitabha, I pay homage to the Buddha, the Four Heavenly Kings, the earth spirits, the guardians of the capital, especially the Kumano Kannon and the Great Deity of Itsukushima. May this reach the capital!"" With this, he cast the chozubō into the sea, floating them with each wave."
1103,32,小松の大臣の許へ送らせ給ひたりければ、是を父の入道相國に見せ奉り給ふ。,"Upon hearing of this, the Emperor, upon viewing it, said, ""How shameless! Thus, these people still have lives."" He wept, and it was a shameful thing."
1104,32,「あな、不思議。」とて、是を笈のかたにさし、都へ上り、康頼が老婆の尼公妻子共が、一條の北、紫野と云處に忍つゝ住けるに、見せたりければ、「さらば此卒都婆が唐の方へもゆられ行かで、なにしに是迄傳ひ來て、今更物を思はすらん。」とぞ悲みける。,"The characters were carved into the stone, untouched by waves, clearly visible."
1105,32,丸は、島がくれ行舟を思ひ、山邊赤人は、蘆邊の田鶴をながめ給ふ。,Kaki no Hito
1106,32,或時二人通夜して、夜もすがら今樣をぞ歌ひける。,"At times, the two would stay up all night, singing the same song throughout the night."
1107,32,夢覺て後、奇異の思をなし、康頼入道申けるは、「是は龍神の化現と覺えたり。三所權現のうちに、西の御前と申は、本地千手觀音にておはします。龍神は則千手の廿八部衆の其一なれば、もて御納受こそ頼敷けれ。」又或夜二人通夜して同じう目睡たりける夢に、沖より吹くる風の、二人が袂に木の葉を二つ吹懸たりけるを、何となう取て見ければ、御熊野の南木の葉にてぞ有ける。,"Upon waking, Kōrai Nyūdō felt a strange thought and said, ""This must be the manifestation of a dragon god. Among the Three Great Power Deities, the one called 'The Western Shrine' is the local manifestation of the Thousand-Armed Kannon. Since the dragon god is one of the Twenty-Eight attendants of the Thousand-Armed Kannon, I should surely accept this offering."""
1108,32,丹波少將、康頼入道、常は三所權現の御前に參て、通夜する折も有けり。,"Danba Shōjō and Kōrai Nyūdō often visited the three shrines of the Three Great Power Deities, and there were times when they stayed up all night."
1109,32,かの二の南木の葉に一首の歌を蟲くひにこそしたりけれ。,"On another night, the two stayed up together and had the same dream: from the shore, a wind blew two leaves onto their sleeves. Upon examining them, they realized they were leaves from the Southern Wood of Kumano."
1110,32,あ字の梵字、年號月日、假名、實名、二首の歌をぞ書たりける。,"Kōrai Nyūdō, filled with longing for his homeland, made a vow to create a thousand sutra tablets (chozubō)."
1111,32,康頼入道、故郷の戀しきまゝに、せめてのはかりごとに、千本の卒都婆を作り、,"If prayers to the swift deity are abundant, how could one not return to the capital?"
1112,32,ちはやぶる神にいのりの繁ければ、などか都へ歸らざるべき。,A single poem was inscribed on those two leaves of the Southern Wood.
1113,32,曉方に康頼入道、ちと目睡たる夢に、沖より白い帆掛たる小舟を一艘漕寄て、舟の中より紅の袴きたる女房、二三十人あがり、皷を打ち聲を調て、萬の佛の願よりも、千手の誓ぞたのもしき、枯れたる草木も忽に、花さき實なるとこそきけ。,"In the early morning, Kōrai Nyūdō had a dream where a white-sailed boat approached from the shore. From the boat, twenty to thirty women in red pants emerged, beating drums and chanting. They vowed that even withered plants would suddenly bloom into flowers and fruit, surpassing the wishes of ten thousand Buddhas."
1114,32,と三辺歌澄して、掻けす樣にぞ失にける。,"After singing three verses, they vanished as if scratched away."
1115,32,げたり。,"Among the thousand chozubō, one struck the shore of the Great Deity of Itsukushima in Aki Province."
1116,32,薩摩潟沖の小島に我ありと、親には告よ八重の汐風。,"He inscribed the syllabary ""a,"" the梵字 (Vedic script), the year, month, and day, kana, his true name, and two poems on them."
1117,32,その思ふ心や便の風とも成たりけむ。,"As he created the chozubō and cast them into the sea, the number of chozubō grew with the passage of days."
1118,32,いよ／＼尊く覺て、法施參せて居たりけるに、漸々日暮月指いでて、汐の滿けるが、そこはかとなき、藻くづ共のゆられける中に、卒都婆の形の見えけるを、何となう取て見ければ、沖の小島に我ありと、書流せる言葉也。,"When the tide recedes, even though it is summer night, frost covers the white sand of the shrine's precinct."
1119,32,千本の卒都婆のなかに、一本、安藝國嚴島の大明神の御前の渚に打あ,Even the gods and Buddhas may have sent them.
1120,32,又神明佛陀もや送らせ給ひけむ。,Perhaps this thought of his became the wind that carried them.
1121,32,宮人答けるは、「是はよな、娑竭羅龍王の第三の姫宮、胎藏界の垂跡也。」此島へ御影向有し始より濟度利生の今に至るまで、甚深奇特の事共をぞ語ける。,"When the monk inquired, ""Though the saying is that the Buddha and Bodhisattva benefit all beings, what karmic connection led this deity to bind with the scales of the sea dragon?"""
1122,32,さればにや、八社の御殿甍を竝べ、社はわたつみの邊なれば、汐の滿乾に月ぞすむ。,"The official replied, ""This is the third princess of the Nāga King Sāgara, the embodiment of the胎藏界 (Buddha's Womb Realm)."" He spoke of the island's history, from its founding as a shrine to its role in saving beings, recounting profound and strange events."
1123,32,こゝに康頼入道がゆかりありける僧、然るべき便もあらば、如何にもして彼島へ渡て、其行へを聞むとて、西國修行に出たりけるが、先嚴島へぞ參りたりける。,It landed there.
1124,32,是を浦に持て出て、「南無歸命頂禮、梵天帝釋、四大天王、けんろう地神、王城の鎭守諸大明神、殊には熊野權現、嚴島大明神、せめては一本なり共、都へ傳てたべ。」とて、沖つ白波の、よせては歸る度毎に、卒都婆を海にぞ浮べける。,"Even though this journey is brief, I still yearn for my distant homeland."
1125,32,思ひやれしばしと思ふ旅だにも、猶ふるさとはこひしき物を。,"""I am on the small island in the Satsunan Sea,"" he wrote, calling out to the eight winds of the tide."
1126,32,汐滿くれば、大鳥居緋の玉垣瑠璃の如し。,"Thus, the eight shrines' eaves line up, and since the shrine is near the sea, the moon sets as the tide recedes."
1127,32,汐引ぬれば夏の夜なれど、御前の白洲に霜ぞおく。,"When the tide rises, the great torii gate appears like a crimson jade wall."
1128,33,御方戰勝ぬと聞えしかば、蘇武は昿野の中より這出て、「是こそ古の蘇武よ。」と名乘る。,"After nineteen years of passing seasons, despite his missing foot, he was carried on a stretcher back to his homeland."
1129,33,入道相國の憐み給ふ上は、京中の上下、老たるも若きも、鬼界が島の流人の歌とて、口ずさまぬは無りけり。,"The mercy bestowed by the Minister of the Buddhist monk was such that, in the capital, both the high and low, the old and the young, all sang the songs of the exiles on the island of Onigashima; there was none who did not sing them."
